url	chrom	start	end	CF	edgeR.logFC	minlog10pval	medlog10pval	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	transcriptId	distanceToTSS	ENSEMBL	SYMBOL	GENENAME	genic	Intergenic	Promoter	fiveUTR	threeUTR	Exon	Intron	downstream	distal_intergenic
http://genome.ucsc.edu/cgi-bin/hgTracks?hgS_doOtherUser=submit&hgS_otherUserName=welch16&hgS_otherUserSessionName=MC_tracks&position=chr3:84792601-84794800	chr3	84793601	84793800	6	-1.7403452143746847	4.193144845620694	4.193144845620694	Intron (uc003dqi.3/440970, intron 10 of 20)	chr3	84687556	84918726	231171	R	uc003dqi.3	124926	ENSG00000242641	LINC00971	long intergenic non-protein coding RNA 971	1	0	0	0	0	0	1	0	0
http://genome.ucsc.edu/cgi-bin/hgTracks?hgS_doOtherUser=submit&hgS_otherUserName=welch16&hgS_otherUserSessionName=MC_tracks&position=chr11:81037801-81040200	chr11	81038801	81039200	7	-1.8164129740181032	5.4980697735621495	4.192964798567794	Distal Intergenic	chr11	81601783	81601878	96	R	uc021qod.1	562678	ENSG00000264110	MIR4300	microRNA 4300	0	1	0	0	0	0	0	0	1
http://genome.ucsc.edu/cgi-bin/hgTracks?hgS_doOtherUser=submit&hgS_otherUserName=welch16&hgS_otherUserSessionName=MC_tracks&position=chr11:74425001-74428000	chr11	74426001	74427000	26	-1.3424014490507865	4.910987707911374	4.192845516214641	Intron (uc001ovg.3/25884, intron 8 of 8)	chr11	74407474	74430348	22875	R	uc001ovg.3	3348	ENSG00000054938	CHRDL2	chordin-like 2	1	0	0	0	0	0	1	0	0
http://genome.ucsc.edu/cgi-bin/hgTracks?hgS_doOtherUser=submit&hgS_otherUserName=welch16&hgS_otherUserSessionName=MC_tracks&position=chr2:209271001-209273200	chr2	209272001	209272200	7	-1.9041265231326436	4.192811666586844	4.192811666586844	Promoter	chr2	209271555	209359231	87677	F	uc002vdb.4	446	ENSG00000144407	PTH2R	parathyroid hormone 2 receptor	1	0	1	0	0	0	1	0	0
http://genome.ucsc.edu/cgi-bin/hgTracks?hgS_doOtherUser=submit&hgS_otherUserName=welch16&hgS_otherUserSessionName=MC_tracks&position=chr11:82888601-82890800	chr11	82889601	82889800	10	-1.0959315796804807	4.1921680787414415	4.1921680787414415	Intron (uc001ozx.4/51585, intron 11 of 15)	chr11	82905291	82926242	20952	F	uc009yvi.2	-15491	ENSG00000137494	ANKRD42	ankyrin repeat domain 42	1	0	0	0	0	0	1	0	0
http://genome.ucsc.edu/cgi-bin/hgTracks?hgS_doOtherUser=submit&hgS_otherUserName=welch16&hgS_otherUserSessionName=MC_tracks&position=chr17:50222601-50225000	chr17	50223601	50224000	16	-1.5591801529520255	4.226209497010792	4.191754155834208	Intron (uc002itv.4/56934, intron 9 of 9)	chr17	49707674	50235729	528056	R	uc002itv.4	11729	ENSG00000154975	CA10	carbonic anhydrase X	1	0	0	0	0	0	1	0	0
http://genome.ucsc.edu/cgi-bin/hgTracks?hgS_doOtherUser=submit&hgS_otherUserName=welch16&hgS_otherUserSessionName=MC_tracks&position=chr20:60916001-60918400	chr20	60917001	60917400	9	-0.836722107866063	5.654504121816586	4.191730469346946	Intron (uc002ycq.3/3911, intron 69 of 79)	chr20	60907543	60907613	71	R	uc021wfx.2	-9388	ENSG00000265329	MIR4758	microRNA 4758	1	0	0	0	0	0	1	0	0
http://genome.ucsc.edu/cgi-bin/hgTracks?hgS_doOtherUser=submit&hgS_otherUserName=welch16&hgS_otherUserSessionName=MC_tracks&position=chr2:80053001-80055600	chr2	80054001	80054600	15	-2.573827657992911	6.927604260169333	4.1916340642306515	Intron (uc010yse.2/1496, intron 7 of 21)	chr2	79878678	80875988	997311	F	uc010ysh.2	175323	ENSG00000066032	CTNNA2	catenin (cadherin-associated protein), alpha 2	1	0	0	0	0	0	1	0	0
http://genome.ucsc.edu/cgi-bin/hgTracks?hgS_doOtherUser=submit&hgS_otherUserName=welch16&hgS_otherUserSessionName=MC_tracks&position=chr10:87965001-87967200	chr10	87966001	87966200	9	-1.9314953372686312	4.191617973470594	4.191617973470594	Exon (uc001kdl.1/2894, exon 3 of 16)	chr10	88024451	88024545	95	R	uc010qmg.2	58345	ENSG00000199104	MIR346	microRNA 346	1	0	0	0	0	1	1	0	0
http://genome.ucsc.edu/cgi-bin/hgTracks?hgS_doOtherUser=submit&hgS_otherUserName=welch16&hgS_otherUserSessionName=MC_tracks&position=chr13:57635001-57637200	chr13	57636001	57636200	2	-2.0707405083762236	4.191311476521144	4.191311476521144	Distal Intergenic	chr13	57715052	57718073	3022	F	uc010thd.1	-78852	ENSG00000227151	PRR20D	proline rich 20D	0	1	0	0	0	0	0	0	1
http://genome.ucsc.edu/cgi-bin/hgTracks?hgS_doOtherUser=submit&hgS_otherUserName=welch16&hgS_otherUserSessionName=MC_tracks&position=chr10:11289001-11291200	chr10	11290001	11290200	3	-2.79819191444393	4.191247973560334	4.191247973560334	Intron (uc010qbi.2/10659, intron 2 of 7)	chr10	11207449	11300496	93048	F	uc009xiw.1	82552	ENSG00000048740	CELF2	CUGBP, Elav-like family member 2	1	0	0	0	0	0	1	0	0
http://genome.ucsc.edu/cgi-bin/hgTracks?hgS_doOtherUser=submit&hgS_otherUserName=welch16&hgS_otherUserSessionName=MC_tracks&position=chr11:44641401-44643600	chr11	44642401	44642600	4	-1.3184698669276658	4.1911098924544214	4.1911098924544214	Downstream (1-2kb)	chr11	44587141	44641315	54175	F	uc001myc.3	55260	ENSG00000085117	CD82	CD82 molecule	0	1	0	0	0	0	0	1	0
http://genome.ucsc.edu/cgi-bin/hgTracks?hgS_doOtherUser=submit&hgS_otherUserName=welch16&hgS_otherUserSessionName=MC_tracks&position=chr3:176288401-176290600	chr3	176289401	176289600	1	-1.733611734369384	4.190983184877048	4.190983184877048	Distal Intergenic	chr3	176738542	176914266	175725	R	uc003fiw.4	624666	ENSG00000177565	TBL1XR1	transducin (beta)-like 1 X-linked receptor 1	0	1	0	0	0	0	0	0	1
http://genome.ucsc.edu/cgi-bin/hgTracks?hgS_doOtherUser=submit&hgS_otherUserName=welch16&hgS_otherUserSessionName=MC_tracks&position=chr2:103981201-103983600	chr2	103982201	103982600	10	-2.719503179203628	5.320214960889596	4.190685027706455	Distal Intergenic	chr2	103414225	103434138	19914	F	uc010ywe.3	567976	ENSG00000170417	TMEM182	transmembrane protein 182	0	1	0	0	0	0	0	0	1
http://genome.ucsc.edu/cgi-bin/hgTracks?hgS_doOtherUser=submit&hgS_otherUserName=welch16&hgS_otherUserSessionName=MC_tracks&position=chr11:125456001-125458600	chr11	125457001	125457600	15	-1.2209507707420084	4.2066057651965805	4.19030879147272	Downstream (2-3kb)	chr11	125462739	125479793	17055	F	uc009zbm.2	-5139	ENSG00000134910	STT3A	STT3A, subunit of the oligosaccharyltransferase complex (catalytic)	0	1	0	0	0	0	0	1	0
http://genome.ucsc.edu/cgi-bin/hgTracks?hgS_doOtherUser=submit&hgS_otherUserName=welch16&hgS_otherUserSessionName=MC_tracks&position=chr7:87586601-87588800	chr7	87587601	87587800	5	-1.93029756389054	4.190220627449341	4.190220627449341	Intron (uc003uji.2/53616, intron 2 of 8)	chr7	87564071	87811339	247269	F	uc003ujp.1	23530	ENSG00000008277	ADAM22	ADAM metallopeptidase domain 22	1	0	0	0	0	0	1	0	0
http://genome.ucsc.edu/cgi-bin/hgTracks?hgS_doOtherUser=submit&hgS_otherUserName=welch16&hgS_otherUserSessionName=MC_tracks&position=chr11:104082001-104084600	chr11	104083001	104083600	17	-1.5113509284540343	4.4079321077184845	4.190174395923264	Distal Intergenic	chr11	103777914	104035027	257114	R	uc001php.3	-47974	ENSG00000170962	PDGFD	platelet derived growth factor D	0	1	0	0	0	0	0	0	1
http://genome.ucsc.edu/cgi-bin/hgTracks?hgS_doOtherUser=submit&hgS_otherUserName=welch16&hgS_otherUserSessionName=MC_tracks&position=chr6:94167001-94169400	chr6	94168001	94168400	10	-2.113852981338553	4.471594807596292	4.190123445994045	Distal Intergenic	chr6	93949740	94129300	179561	R	uc003poe.3	-38701	ENSG00000135333	EPHA7	EPH receptor A7	0	1	0	0	0	0	0	0	1
http://genome.ucsc.edu/cgi-bin/hgTracks?hgS_doOtherUser=submit&hgS_otherUserName=welch16&hgS_otherUserSessionName=MC_tracks&position=chr4:20243801-20246000	chr4	20244801	20245000	3	-2.42430035874054	4.190092916623585	4.190092916623585	Distal Intergenic	chr4	20255235	20620788	365554	F	uc003gpr.1	-10235	ENSG00000145147	SLIT2	slit guidance ligand 2	0	1	0	0	0	0	0	0	1
http://genome.ucsc.edu/cgi-bin/hgTracks?hgS_doOtherUser=submit&hgS_otherUserName=welch16&hgS_otherUserSessionName=MC_tracks&position=chr5:22634601-22636800	chr5	22635601	22635800	3	-1.7260290183672677	4.1900868289811015	4.1900868289811015	Intron (uc003jgk.2/1010, intron 14 of 14)	chr5	21750973	22853731	1102759	R	uc003jgk.2	217931	ENSG00000154162	CDH12	cadherin 12, type 2 (N-cadherin 2)	1	0	0	0	0	0	1	0	0
http://genome.ucsc.edu/cgi-bin/hgTracks?hgS_doOtherUser=submit&hgS_otherUserName=welch16&hgS_otherUserSessionName=MC_tracks&position=chr6:122506001-122508200	chr6	122507001	122507200	2	-1.6690897582931363	4.1897976438267275	4.1897976438267275	Distal Intergenic	chr6	122720696	122741555	20860	F	uc003pyt.4	-213496	ENSG00000025156	HSF2	heat shock transcription factor 2	0	1	0	0	0	0	0	0	1
http://genome.ucsc.edu/cgi-bin/hgTracks?hgS_doOtherUser=submit&hgS_otherUserName=welch16&hgS_otherUserSessionName=MC_tracks&position=chr10:13558401-13560800	chr10	13559401	13559800	4	-1.915950689655903	4.575265788561869	4.189115378428046	Distal Intergenic	chr10	13480484	13544976	64493	R	uc001imm.2	-14425	ENSG00000165626	BEND7	BEN domain containing 7	0	1	0	0	0	0	0	0	1
http://genome.ucsc.edu/cgi-bin/hgTracks?hgS_doOtherUser=submit&hgS_otherUserName=welch16&hgS_otherUserSessionName=MC_tracks&position=chr21:17560801-17563200	chr21	17561801	17562200	11	-2.05235731889914	4.508068320255087	4.18906286031359	Intron (uc002ykb.2/388815, intron 3 of 7)	chr21	17566699	17982094	415396	F	uc002ykc.2	-4499	ENSG00000215386	MIR99AHG	mir-99a-let-7c cluster host gene	1	0	0	0	0	0	1	0	0
http://genome.ucsc.edu/cgi-bin/hgTracks?hgS_doOtherUser=submit&hgS_otherUserName=welch16&hgS_otherUserSessionName=MC_tracks&position=chr21:45277201-45279600	chr21	45278201	45278600	11	-1.6312135909459191	4.233900782509601	4.188908048624287	Distal Intergenic	chr21	45285116	45407475	122360	F	uc002zdv.3	-6516	ENSG00000160216	AGPAT3	1-acylglycerol-3-phosphate O-acyltransferase 3	0	1	0	0	0	0	0	0	1
http://genome.ucsc.edu/cgi-bin/hgTracks?hgS_doOtherUser=submit&hgS_otherUserName=welch16&hgS_otherUserSessionName=MC_tracks&position=chrY:13314801-13317000	chrY	13315801	13316000	7	-2.222433856945401	4.188828677779555	4.188828677779555	Distal Intergenic	chrY	14517915	14533389	15475	R	uc022cji.1	1217389	ENSG00000206159	GYG2P1	glycogenin 2 pseudogene 1	0	1	0	0	0	0	0	0	1
http://genome.ucsc.edu/cgi-bin/hgTracks?hgS_doOtherUser=submit&hgS_otherUserName=welch16&hgS_otherUserSessionName=MC_tracks&position=chr11:64859601-64862000	chr11	64860601	64861000	10	-1.486259683698967	4.443539365629608	4.188762288643479	Distal Intergenic	chr11	64863587	64879332	15746	F	uc001ocr.2	-2587	ENSG00000149823	VPS51	vacuolar protein sorting 51 homolog (S. cerevisiae)	0	1	0	0	0	0	0	0	1
http://genome.ucsc.edu/cgi-bin/hgTracks?hgS_doOtherUser=submit&hgS_otherUserName=welch16&hgS_otherUserSessionName=MC_tracks&position=chr4:59313601-59315800	chr4	59314601	59314800	5	-1.5913406752199417	4.188720576369474	4.188720576369474	Distal Intergenic	chr4	57897237	57976551	79315	R	uc003hcn.3	-1338050	ENSG00000163453	IGFBP7	insulin-like growth factor binding protein 7	0	1	0	0	0	0	0	0	1
http://genome.ucsc.edu/cgi-bin/hgTracks?hgS_doOtherUser=submit&hgS_otherUserName=welch16&hgS_otherUserSessionName=MC_tracks&position=chr11:18468201-18470400	chr11	18469201	18469400	4	-1.6781925931633783	4.188717269864478	4.188717269864478	Intron (uc001mom.4/3948, intron 7 of 7)	chr11	18477374	18501147	23774	F	uc001mop.1	-7974	ENSG00000166800	LDHAL6A	lactate dehydrogenase A-like 6A	1	0	0	0	0	0	1	0	0
http://genome.ucsc.edu/cgi-bin/hgTracks?hgS_doOtherUser=submit&hgS_otherUserName=welch16&hgS_otherUserSessionName=MC_tracks&position=chr18:64658001-64660200	chr18	64659001	64659200	5	-1.3129665253753666	4.188510560883039	4.188510560883039	Distal Intergenic	chr18	64748821	64748923	103	F	uc031riq.1	-89621	ENSG00000263354	MIR5011	microRNA 5011	0	1	0	0	0	0	0	0	1
http://genome.ucsc.edu/cgi-bin/hgTracks?hgS_doOtherUser=submit&hgS_otherUserName=welch16&hgS_otherUserSessionName=MC_tracks&position=chr10:18442201-18444800	chr10	18443201	18443800	10	-1.995875561784567	6.033044239316245	4.187815769501107	Intron (uc001ipr.2/783, intron 2 of 13)	chr10	18429742	18816626	386885	F	uc010qcl.2	13459	ENSG00000165995	CACNB2	calcium channel, voltage-dependent, beta 2 subunit	1	0	0	0	0	0	1	0	0
http://genome.ucsc.edu/cgi-bin/hgTracks?hgS_doOtherUser=submit&hgS_otherUserName=welch16&hgS_otherUserSessionName=MC_tracks&position=chr20:56130201-56132400	chr20	56131201	56131400	3	-1.736778278030618	4.186822067822519	4.186822067822519	Distal Intergenic	chr20	56136137	56141513	5377	F	uc002xyn.4	-4737	ENSG00000124253	PCK1	phosphoenolpyruvate carboxykinase 1 (soluble)	0	1	0	0	0	0	0	0	1
http://genome.ucsc.edu/cgi-bin/hgTracks?hgS_doOtherUser=submit&hgS_otherUserName=welch16&hgS_otherUserSessionName=MC_tracks&position=chr20:60311401-60313600	chr20	60312401	60312600	3	-2.5862558000274745	4.186777977162809	4.186777977162809	Intron (uc002ybn.2/1002, intron 2 of 15)	chr20	60174817	60515673	340857	F	uc002ybp.2	137584	ENSG00000179242	CDH4	cadherin 4, type 1, R-cadherin (retinal)	1	0	0	0	0	0	1	0	0
http://genome.ucsc.edu/cgi-bin/hgTracks?hgS_doOtherUser=submit&hgS_otherUserName=welch16&hgS_otherUserSessionName=MC_tracks&position=chr19:22010801-22013000	chr19	22011801	22012000	8	-1.4787486645863765	4.186720352076967	4.186720352076967	Intron (uc002nqj.4/7594, intron 3 of 3)	chr19	21987751	22019010	31260	R	uc002nqj.4	7010	ENSG00000198521	ZNF43	zinc finger protein 43	1	0	0	0	0	0	1	0	0
http://genome.ucsc.edu/cgi-bin/hgTracks?hgS_doOtherUser=submit&hgS_otherUserName=welch16&hgS_otherUserSessionName=MC_tracks&position=chr2:48162201-48164600	chr2	48163201	48163600	7	-1.6102210669997805	4.385849330548959	4.1865344732497825	Distal Intergenic	chr2	48034059	48132932	98874	R	uc002rwe.3	-30269	ENSG00000138081	FBXO11	F-box protein 11	0	1	0	0	0	0	0	0	1
http://genome.ucsc.edu/cgi-bin/hgTracks?hgS_doOtherUser=submit&hgS_otherUserName=welch16&hgS_otherUserSessionName=MC_tracks&position=chr3:104046801-104049200	chr3	104047801	104048200	7	-1.8388676218190867	4.339300443420635	4.185840317700769	Distal Intergenic	chr3	103903476	103946105	42630	R	uc021xbz.1	-101696	ENSG00000208032	MIR548A3	microRNA 548a-3	0	1	0	0	0	0	0	0	1
http://genome.ucsc.edu/cgi-bin/hgTracks?hgS_doOtherUser=submit&hgS_otherUserName=welch16&hgS_otherUserSessionName=MC_tracks&position=chr11:98945601-98948000	chr11	98946601	98947000	5	-3.553537055392412	4.990243873359533	4.185434019865549	Intron (uc009ywv.2/53942, intron 1 of 15)	chr11	98891706	100096179	1204474	F	uc009ywv.2	54895	ENSG00000149972	CNTN5	contactin 5	1	0	0	0	0	0	1	0	0
http://genome.ucsc.edu/cgi-bin/hgTracks?hgS_doOtherUser=submit&hgS_otherUserName=welch16&hgS_otherUserSessionName=MC_tracks&position=chr19:22034801-22037000	chr19	22035801	22036000	10	-1.784518620897815	4.185214554170878	4.185214554170878	Promoter	chr19	21987751	22034870	47120	R	uc002nql.4	-931	ENSG00000198521	ZNF43	zinc finger protein 43	0	1	1	0	0	0	0	0	0
http://genome.ucsc.edu/cgi-bin/hgTracks?hgS_doOtherUser=submit&hgS_otherUserName=welch16&hgS_otherUserSessionName=MC_tracks&position=chr8:14218601-14221000	chr8	14219601	14220000	7	-2.6230160811221355	4.498559028448514	4.184694505925497	Intron (uc010lss.3/137868, intron 5 of 5)	chr8	13947373	14412435	465063	R	uc010lss.3	192435	ENSG00000185053	SGCZ	sarcoglycan, zeta	1	0	0	0	0	0	1	0	0
http://genome.ucsc.edu/cgi-bin/hgTracks?hgS_doOtherUser=submit&hgS_otherUserName=welch16&hgS_otherUserSessionName=MC_tracks&position=chr11:63771601-63774000	chr11	63772601	63773000	9	-1.7360026147004248	6.057969149909883	4.184684936705761	Intron (uc001nyh.3/28992, intron 7 of 10)	chr11	63754314	63765892	11579	F	uc009ypb.1	18287	ENSG00000167770	OTUB1	OTU deubiquitinase, ubiquitin aldehyde binding 1	1	0	0	0	0	0	1	0	0
http://genome.ucsc.edu/cgi-bin/hgTracks?hgS_doOtherUser=submit&hgS_otherUserName=welch16&hgS_otherUserSessionName=MC_tracks&position=chr16:3725801-3728000	chr16	3726801	3727000	6	-1.3089444657427944	4.184670471953825	4.184670471953825	Intron (uc002cvs.3/10131, intron 12 of 12)	chr16	3708038	3728305	20268	R	uc002cvs.3	1305	ENSG00000126602	TRAP1	TNF receptor-associated protein 1	1	0	0	0	0	0	1	0	0
http://genome.ucsc.edu/cgi-bin/hgTracks?hgS_doOtherUser=submit&hgS_otherUserName=welch16&hgS_otherUserSessionName=MC_tracks&position=chr2:35163401-35165600	chr2	35164401	35164600	8	-1.753866287485471	4.184568911179936	4.184568911179936	Distal Intergenic	chr2	33951128	33953284	2157	R	uc002rpb.3	-1211117	ENSG00000239649	MYADML	myeloid-associated differentiation marker-like (pseudogene)	0	1	0	0	0	0	0	0	1
http://genome.ucsc.edu/cgi-bin/hgTracks?hgS_doOtherUser=submit&hgS_otherUserName=welch16&hgS_otherUserSessionName=MC_tracks&position=chrX:133437201-133439600	chrX	133438201	133438600	6	-3.8480976127612156	4.976738694546551	4.184360293533756	Distal Intergenic	chrX	133371077	133379808	8732	F	uc011mvj.2	67124	ENSG00000203952	CCDC160	coiled-coil domain containing 160	0	1	0	0	0	0	0	0	1
http://genome.ucsc.edu/cgi-bin/hgTracks?hgS_doOtherUser=submit&hgS_otherUserName=welch16&hgS_otherUserSessionName=MC_tracks&position=chr3:136540401-136542800	chr3	136541401	136541800	6	-2.3415208772128095	5.106403738607572	4.18391623923551	Intron (uc003erf.4/80723, intron 1 of 1)	chr3	136537861	136574734	36874	F	uc003erf.4	3540	ENSG00000168917	SLC35G2	solute carrier family 35, member G2	1	0	0	0	0	0	1	0	0
http://genome.ucsc.edu/cgi-bin/hgTracks?hgS_doOtherUser=submit&hgS_otherUserName=welch16&hgS_otherUserSessionName=MC_tracks&position=chr2:33912601-33914800	chr2	33913601	33913800	7	-2.3635281165808504	4.183497073070184	4.183497073070184	Distal Intergenic	chr2	33951128	33953284	2157	R	uc002rpb.3	39484	ENSG00000239649	MYADML	myeloid-associated differentiation marker-like (pseudogene)	0	1	0	0	0	0	0	0	1
http://genome.ucsc.edu/cgi-bin/hgTracks?hgS_doOtherUser=submit&hgS_otherUserName=welch16&hgS_otherUserSessionName=MC_tracks&position=chr14:28295601-28298000	chr14	28296601	28297000	16	-1.713238413900985	4.26723159070246	4.183433954791868	Distal Intergenic	chr14	28081794	28108842	27049	F	uc001wqc.3	214807	ENSG00000258548	LINC00645	long intergenic non-protein coding RNA 645	0	1	0	0	0	0	0	0	1
http://genome.ucsc.edu/cgi-bin/hgTracks?hgS_doOtherUser=submit&hgS_otherUserName=welch16&hgS_otherUserSessionName=MC_tracks&position=chr11:47437601-47439800	chr11	47438601	47438800	6	-1.184865555892604	4.183145478637697	4.183145478637697	Downstream (<1kb)	chr11	47430046	47438051	8006	F	uc001nff.4	8555	ENSG00000165915	SLC39A13	solute carrier family 39 (zinc transporter), member 13	0	1	0	0	0	0	0	1	0
http://genome.ucsc.edu/cgi-bin/hgTracks?hgS_doOtherUser=submit&hgS_otherUserName=welch16&hgS_otherUserSessionName=MC_tracks&position=chr1:237635401-237637800	chr1	237636401	237636800	9	-1.7751104966574354	5.0841454674907895	4.183087303290233	Intron (uc001hyl.1/6262, intron 17 of 104)	chr1	237494178	237532908	38731	F	uc021pkx.1	142223	ENSG00000198626	RYR2	ryanodine receptor 2 (cardiac)	1	0	0	0	0	0	1	0	0
http://genome.ucsc.edu/cgi-bin/hgTracks?hgS_doOtherUser=submit&hgS_otherUserName=welch16&hgS_otherUserSessionName=MC_tracks&position=chr11:82263801-82266000	chr11	82264801	82265000	7	-1.4065806464935848	4.182895979354485	4.182895979354485	Distal Intergenic	chr11	82443046	82444906	1861	R	uc001ozp.3	179906	ENSG00000182103	FAM181B	family with sequence similarity 181, member B	0	1	0	0	0	0	0	0	1
http://genome.ucsc.edu/cgi-bin/hgTracks?hgS_doOtherUser=submit&hgS_otherUserName=welch16&hgS_otherUserSessionName=MC_tracks&position=chr11:82896601-82899000	chr11	82897601	82898000	3	-1.7724661549596865	4.250216491185584	4.1826635536848915	Downstream (<1kb)	chr11	82905291	82926242	20952	F	uc009yvi.2	-7291	ENSG00000137494	ANKRD42	ankyrin repeat domain 42	0	1	0	0	0	0	0	1	0
http://genome.ucsc.edu/cgi-bin/hgTracks?hgS_doOtherUser=submit&hgS_otherUserName=welch16&hgS_otherUserSessionName=MC_tracks&position=chr11:127206401-127208800	chr11	127207401	127207800	16	-1.2306071530684402	4.265263461951716	4.182625786948274	Distal Intergenic	chr11	126419179	126873355	454177	R	uc001qed.4	-334046	ENSG00000149571	KIRREL3	kin of IRRE like 3 (Drosophila)	0	1	0	0	0	0	0	0	1
http://genome.ucsc.edu/cgi-bin/hgTracks?hgS_doOtherUser=submit&hgS_otherUserName=welch16&hgS_otherUserSessionName=MC_tracks&position=chr5:37118801-37121200	chr5	37119801	37120200	12	-1.2106700468324805	4.421905632504385	4.182389364897621	Intron (uc003jko.1/65250, intron 3 of 4)	chr5	37106330	37121915	15586	R	uc003jko.1	1715	ENSG00000197603	C5orf42	chromosome 5 open reading frame 42	1	0	0	0	0	0	1	0	0
http://genome.ucsc.edu/cgi-bin/hgTracks?hgS_doOtherUser=submit&hgS_otherUserName=welch16&hgS_otherUserSessionName=MC_tracks&position=chr11:99870801-99873000	chr11	99871801	99872000	4	-2.372765442120139	4.182171811419948	4.182171811419948	Intron (uc009ywv.2/53942, intron 8 of 15)	chr11	100061858	100229616	167759	F	uc010ruk.2	-189858	ENSG00000149972	CNTN5	contactin 5	1	0	0	0	0	0	1	0	0
http://genome.ucsc.edu/cgi-bin/hgTracks?hgS_doOtherUser=submit&hgS_otherUserName=welch16&hgS_otherUserSessionName=MC_tracks&position=chr6:80443401-80445600	chr6	80444401	80444600	4	-1.4126344026570663	4.18201298285917	4.18201298285917	Distal Intergenic	chr6	80451636	80451669	34	F	uc011dys.1	-7036	ENSG00000252316	RNY4	RNA, Ro-associated Y4	0	1	0	0	0	0	0	0	1
http://genome.ucsc.edu/cgi-bin/hgTracks?hgS_doOtherUser=submit&hgS_otherUserName=welch16&hgS_otherUserSessionName=MC_tracks&position=chr17:5107401-5109800	chr17	5108401	5108800	5	-2.0506787885946496	4.941748396606822	4.181987519517637	Intron (uc002gbf.3/100130950, intron 1 of 3)	chr17	5095379	5126779	31401	F	uc002gbf.3	13022	ENSG00000261879	LOC100130950	uncharacterized LOC100130950	1	0	0	0	0	0	1	0	0
http://genome.ucsc.edu/cgi-bin/hgTracks?hgS_doOtherUser=submit&hgS_otherUserName=welch16&hgS_otherUserSessionName=MC_tracks&position=chr8:38280601-38282800	chr8	38281601	38281800	6	-2.012286380267087	4.181731819349586	4.181731819349586	3' UTR	chr8	38277051	38285962	8912	R	uc011lbr.2	4162	ENSG00000077782	FGFR1	fibroblast growth factor receptor 1	1	0	0	0	1	1	1	0	0
http://genome.ucsc.edu/cgi-bin/hgTracks?hgS_doOtherUser=submit&hgS_otherUserName=welch16&hgS_otherUserSessionName=MC_tracks&position=chr20:50616001-50618200	chr20	50617001	50617200	14	-1.2342146031916268	4.181594904293408	4.181594904293408	Distal Intergenic	chr20	50700550	50722023	21474	R	uc002xwj.3	104823	ENSG00000020256	ZFP64	ZFP64 zinc finger protein	0	1	0	0	0	0	0	0	1
http://genome.ucsc.edu/cgi-bin/hgTracks?hgS_doOtherUser=submit&hgS_otherUserName=welch16&hgS_otherUserSessionName=MC_tracks&position=chr20:31309201-31311400	chr20	31310201	31310400	6	-0.8133174567597619	4.181514154618408	4.181514154618408	Intron (uc002wya.4/149951, intron 6 of 8)	chr20	31290493	31331814	41322	R	uc002wya.4	21414	ENSG00000149600	COMMD7	COMM domain containing 7	1	0	0	0	0	0	1	0	0
http://genome.ucsc.edu/cgi-bin/hgTracks?hgS_doOtherUser=submit&hgS_otherUserName=welch16&hgS_otherUserSessionName=MC_tracks&position=chr18:63038201-63040400	chr18	63039201	63039400	6	-1.8751712362951776	4.181061960423568	4.181061960423568	Distal Intergenic	chr18	63417488	63548175	130688	F	uc002ljz.3	-378088	ENSG00000081138	CDH7	cadherin 7, type 2	0	1	0	0	0	0	0	0	1
http://genome.ucsc.edu/cgi-bin/hgTracks?hgS_doOtherUser=submit&hgS_otherUserName=welch16&hgS_otherUserSessionName=MC_tracks&position=chr1:171746001-171748400	chr1	171747001	171747400	6	-1.671010733047877	4.254012803197803	4.180992527163241	Distal Intergenic	chr1	171750761	171766856	16096	F	uc001ghz.3	-3361	ENSG00000010165	METTL13	methyltransferase like 13	0	1	0	0	0	0	0	0	1
http://genome.ucsc.edu/cgi-bin/hgTracks?hgS_doOtherUser=submit&hgS_otherUserName=welch16&hgS_otherUserSessionName=MC_tracks&position=chr20:47807601-47809800	chr20	47808601	47808800	7	-1.377943275726669	4.180485042708735	4.180485042708735	Distal Intergenic	chr20	47729876	47805288	75413	R	uc002xug.3	-3313	ENSG00000124214	STAU1	staufen double-stranded RNA binding protein 1	0	1	0	0	0	0	0	0	1
http://genome.ucsc.edu/cgi-bin/hgTracks?hgS_doOtherUser=submit&hgS_otherUserName=welch16&hgS_otherUserSessionName=MC_tracks&position=chr10:96055601-96057800	chr10	96056601	96056800	7	-1.6598835372971301	4.180058483516028	4.180058483516028	Intron (uc001kjk.3/51196, intron 23 of 32)	chr10	96039047	96046827	7781	R	uc001kjo.2	-9774	ENSG00000268894	PLCE1-AS1	PLCE1 antisense RNA 1	1	0	0	0	0	0	1	0	0
http://genome.ucsc.edu/cgi-bin/hgTracks?hgS_doOtherUser=submit&hgS_otherUserName=welch16&hgS_otherUserSessionName=MC_tracks&position=chr11:86902001-86904400	chr11	86903001	86903400	10	-1.1355210008403818	4.235808978646156	4.178880601810777	Intron (uc001pch.3/65084, intron 5 of 14)	chr11	86748886	86890366	141481	F	uc001pcg.2	154115	ENSG00000166575	TMEM135	transmembrane protein 135	1	0	0	0	0	0	1	0	0
